utt_id,dataset,speaker,accent,cefr,condition,mode,chunk_ms,left_ctx_ms,ref_text,hyp_text,duration_s,wer,cer,n_ref_words,substitutions,deletions,insertions,proc_time_s,rtf,mean_chunk_proc_s,algorithmic_latency_ms
l2arctic_ASI_arctic_a0067,l2arctic,ASI,Hindi,,stream_1280ms,streaming,1280.0,2000.0,Surely I will excuse you she cried,"Surely I will excuse you, she cried.",2.53,0.0,0.0,7,0,0,0,0.3288,0.13,0.1644,1280.0
l2arctic_ASI_arctic_a0071,l2arctic,ASI,Hindi,,stream_1280ms,streaming,1280.0,2000.0,What was the object of your little sensation,What was the object of your life? sensation?,2.28,0.125,0.06818181818181818,8,1,0,0,0.3311,0.1452,0.1655,1280.0
l2arctic_ASI_arctic_a0073,l2arctic,ASI,Hindi,,stream_1280ms,streaming,1280.0,2000.0,The promoter's eyes were heavy with little puffy bags under them,The promoter's eyes were. heavy with little power. bags under them.,3.794,0.09090909090909091,0.0625,11,1,0,0,0.5172,0.1363,0.1724,1280.0
l2arctic_ASI_arctic_a0075,l2arctic,ASI,Hindi,,stream_1280ms,streaming,1280.0,2000.0,There has been a change she interrupted him,There has been a change here. she interrupted him.,2.069,0.125,0.11627906976744186,8,0,0,1,0.326,0.1576,0.163,1280.0
l2arctic_ASI_arctic_a0076,l2arctic,ASI,Hindi,,stream_1280ms,streaming,1280.0,2000.0,The gray eyes faltered the flush deepened,The grey ice faltered. the flush deepened.,2.807,0.2857142857142857,0.0975609756097561,7,2,0,0,0.4944,0.1761,0.1648,1280.0
l2arctic_BWC_arctic_a0003,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,For the twentieth time that evening the two men shook hands,for the 2020 time that evening. the two men should hands.,4.635,0.18181818181818182,0.2033898305084746,11,2,0,0,0.6524,0.1407,0.1631,1280.0
l2arctic_BWC_arctic_a0005,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Will we ever forget it,will we ever forget it?,2.074,0.0,0.0,5,0,0,0,0.317,0.1528,0.1585,1280.0
l2arctic_BWC_arctic_a0006,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,God bless 'em I hope I will go on seeing them forever,God bless them. I hope I will go on seeing them forever.,5.064,0.08333333333333333,0.038461538461538464,12,1,0,0,0.6529,0.1289,0.1632,1280.0
l2arctic_BWC_arctic_a0007,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,And you always want to see it in the superlative degree,and you always want to see it in the superlative degree.,4.028,0.0,0.0,11,0,0,0,0.6865,0.1704,0.1716,1280.0
l2arctic_BWC_arctic_a0008,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Gad your letter came just in time,"God, you're la - came just in time.",3.235,0.42857142857142855,0.24242424242424243,7,3,0,0,0.4945,0.1529,0.1648,1280.0
l2arctic_BWC_arctic_a0010,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,I'm playing a single hand in what looks like a losing game,I'm playing a single half. in what looks like a lost game.,3.971,0.16666666666666666,0.08620689655172414,12,2,0,0,0.6727,0.1694,0.1682,1280.0
l2arctic_BWC_arctic_a0011,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,If I ever needed a fighter in my life I need one now,if I ever need it fighter in my life. I need one now.,4.726,0.15384615384615385,0.07692307692307693,13,2,0,0,0.6898,0.146,0.1724,1280.0
l2arctic_BWC_arctic_a0013,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,He was a head shorter than his companion of almost delicate physique,Here was a hand shot. than his compa - of all -delicate f -,5.787,0.5,0.3382352941176471,12,6,0,0,0.8499,0.1469,0.17,1280.0
l2arctic_BWC_arctic_a0018,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,There was a change now,There was a change now.,1.75,0.0,0.0,5,0,0,0,0.3811,0.2178,0.1905,1280.0
l2arctic_BWC_arctic_a0019,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,I followed the line of the proposed railroad looking for chances,I followed the law. of the propers. looking for chance.,5.99,0.36363636363636365,0.234375,11,3,1,0,1.0825,0.1807,0.2165,1280.0
l2arctic_BWC_arctic_a0020,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Clubs and balls and cities grew to be only memories,clubs and balls. and cities. grew to be only memories.,5.242,0.0,0.0,10,0,0,0,1.459,0.2783,0.2918,1280.0
l2arctic_BWC_arctic_a0021,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,It fairly clubbed me into recognizing it,It fairly re - -clapped me in recognizing. it.,4.298,0.42857142857142855,0.2,7,2,0,1,0.6535,0.152,0.1634,1280.0
l2arctic_BWC_arctic_a0022,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Hardly were our plans made public before we were met by powerful opposition,Hardly or our plans. made public before. we will meet. by powerful opposition.,7.846,0.23076923076923078,0.09333333333333334,13,3,0,0,1.1218,0.143,0.1602,1280.0
l2arctic_BWC_arctic_a0023,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of. connecting. quickly organized and petite. for the same privilege.,8.004,0.3076923076923077,0.17777777777777778,13,3,1,0,1.1084,0.1385,0.1583,1280.0
l2arctic_BWC_arctic_a0024,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,It was my reports from the north which chiefly induced people to buy,It was my report. from the North. which chiefly induced people. to buy.,6.081,0.07692307692307693,0.014705882352941176,13,1,0,0,0.793,0.1304,0.1586,1280.0
l2arctic_BWC_arctic_a0025,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,I was about to do this when cooler judgment prevailed,I was about to do this when cooler segment. prevailed.,4.675,0.1,0.05660377358490566,10,1,0,0,0.6332,0.1354,0.1583,1280.0
l2arctic_BWC_arctic_a0026,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,It occurred to me that there would have to be an accounting,it occurred to me that there were have to be an accounting.,5.146,0.08333333333333333,0.06779661016949153,12,1,0,0,0.853,0.1658,0.1706,1280.0
l2arctic_BWC_arctic_a0027,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,To my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my face.,6.979,0.08333333333333333,0.04918032786885246,12,1,0,0,0.9654,0.1383,0.1609,1280.0
l2arctic_BWC_arctic_a0028,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Robbery bribery fraud,"robbery, private fraud. fraud.",2.591,0.6666666666666666,0.42857142857142855,3,1,0,1,0.8492,0.3278,0.2831,1280.0
l2arctic_BWC_arctic_a0029,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Their forces were already moving into the north country,year 4 says already moving into the North country.,4.488,0.3333333333333333,0.23636363636363636,9,3,0,0,0.6316,0.1407,0.1579,1280.0
l2arctic_BWC_arctic_a0030,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,I had faith in them,I had faith. in them.,2.145,0.0,0.0,5,0,0,0,0.3072,0.1432,0.1536,1280.0
l2arctic_BWC_arctic_a0031,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,They were three hundred yards apart,There were 300 yards apart.,2.912,0.5,0.4,6,2,1,0,0.4654,0.1598,0.1551,1280.0
l2arctic_BWC_arctic_a0032,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Since then some mysterious force has been fighting us at every step,"Since then, so mysterious force has been fighting us. at every step.",6.541,0.08333333333333333,0.029850746268656716,12,1,0,0,0.9611,0.1469,0.1602,1280.0
l2arctic_BWC_arctic_a0036,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,She turned in at the hotel,She turned in. and at the hotel.,2.704,0.16666666666666666,0.15384615384615385,6,0,0,1,0.4768,0.1763,0.1589,1280.0
l2arctic_BWC_arctic_a0037,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,I was the only one who remained sitting,I was the only one. who reminded me.,3.336,0.25,0.23076923076923078,8,2,0,0,0.5181,0.1553,0.1727,1280.0
l2arctic_BWC_arctic_a0038,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,We will have to watch our chances,We will have to watch. our chances.,2.774,0.0,0.0,7,0,0,0,0.6425,0.2316,0.2142,1280.0
l2arctic_BWC_arctic_a0039,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,The ship should be in within a week or ten days,The sheep should be eaten. a week or 10 days.,4.079,0.36363636363636365,0.2553191489361702,11,3,1,0,0.8818,0.2162,0.2205,1280.0
l2arctic_BWC_arctic_a0040,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,I suppose you wonder why she is coming up here,I suppose you want - why she's come up here.,3.455,0.4,0.1956521739130435,10,3,1,0,0.6509,0.1884,0.217,1280.0
l2arctic_BWC_arctic_a0041,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Meanwhile I will go out to breathe a spell,meanwhile I will go out to breathe a spell.,3.495,0.0,0.0,9,0,0,0,0.5631,0.1611,0.1877,1280.0
l2arctic_BWC_arctic_a0042,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,How could he explain his possession of the sketch,How will she ex - his process? of the sketch.,3.818,0.4444444444444444,0.32653061224489793,9,4,0,0,0.4809,0.126,0.1603,1280.0
l2arctic_BWC_arctic_a0045,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,He moved away as quietly as he had come,He moved away as quick as he could. as he had come.,2.718,0.4444444444444444,0.3076923076923077,9,1,0,3,0.5048,0.1857,0.1682,1280.0
l2arctic_BWC_arctic_a0046,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,The girl faced him her eyes shining with sudden fear,The girl faced him. her eyes. she knew with shoulder fear.,5.099,0.3,0.17307692307692307,10,2,0,1,0.6342,0.1244,0.1586,1280.0
l2arctic_BWC_arctic_a0047,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Close beside him gleamed the white fangs of the wolf dog,close beside him gleam. white front of the dog.,6.031,0.36363636363636365,0.26785714285714285,11,2,2,0,0.7915,0.1313,0.1583,1280.0
l2arctic_BWC_arctic_a0048,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,He looked at the handkerchief more closely,He looked at the handkerchief more closely.,3.455,0.0,0.0,7,0,0,0,0.4852,0.1404,0.1617,1280.0
l2arctic_BWC_arctic_a0051,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,The lace was of a delicate ivory color faintly tinted with yellow,The face was... delicate emerald color. frankly. tinted with yellow.,7.053,0.4166666666666667,0.23076923076923078,12,3,2,0,0.9215,0.1307,0.1536,1280.0
l2arctic_BWC_arctic_a0052,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,It was a curious coincidence,It was a curio - coincidence.,3.054,0.2,0.07142857142857142,5,1,0,0,0.4755,0.1557,0.1585,1280.0
l2arctic_BWC_arctic_a0053,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Suddenly his fingers closed tightly over the handkerchief,suddenly he fingers closed. tightly over the handkerchief.,5.108,0.125,0.03508771929824561,8,1,0,0,0.9776,0.1914,0.2444,1280.0
l2arctic_BWC_arctic_a0054,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,There was nothing on the rock,there was nothing on the rock.,1.867,0.0,0.0,6,0,0,0,0.3097,0.1659,0.1548,1280.0
l2arctic_BWC_arctic_a0058,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,I came for information more out of curiosity than anything else,I came for information more out of curiosity. than anything else.,5.862,0.0,0.0,11,0,0,0,0.7772,0.1326,0.1554,1280.0
l2arctic_BWC_arctic_a0059,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,His immaculate appearance was gone,his immaculate appearance was gone,2.819,0.0,0.0,5,0,0,0,0.4704,0.1669,0.1568,1280.0
l2arctic_BWC_arctic_a0060,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Anyway no one saw her like that,"Anyway, no one saw her like that.",2.37,0.0,0.0,7,0,0,0,0.3269,0.1379,0.1634,1280.0
l2arctic_BWC_arctic_a0062,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,The men stared into each other's face,the man started into each other's face.,2.857,0.2857142857142857,0.05405405405405406,7,2,0,0,0.4762,0.1667,0.1587,1280.0
l2arctic_BWC_arctic_a0063,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Yes it was a man who asked a stranger,"Yes, it was a man - who asked us stranger.",3.275,0.1111111111111111,0.05405405405405406,9,1,0,0,0.4863,0.1485,0.1621,1280.0
l2arctic_BWC_arctic_a0064,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,The fourth and fifth days passed without any developments,the 4th and 15th. days passed with any derailment.,4.308,0.4444444444444444,0.2807017543859649,9,4,0,0,0.6537,0.1518,0.1634,1280.0
l2arctic_BWC_arctic_a0065,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,They closed now until his fingers were like cords of steel,"Stay close, now. until his finger - were little cord of steel.",5.06,0.45454545454545453,0.15517241379310345,11,5,0,0,0.6459,0.1277,0.1615,1280.0
l2arctic_BWC_arctic_a0067,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,Surely I will excuse you she cried,"Surely I will ex - you, she - cried.",3.221,0.14285714285714285,0.11764705882352941,7,1,0,0,0.5155,0.16,0.1718,1280.0
l2arctic_BWC_arctic_a0071,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,What was the object of your little sensation,What was the object? of your little sense -,3.275,0.125,0.11363636363636363,8,1,0,0,0.5842,0.1784,0.1947,1280.0
l2arctic_BWC_arctic_a0073,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,The promoter's eyes were heavy with little puffy bags under them,the palmetto eyes will have with a little puffed back under them.,6.224,0.5454545454545454,0.28125,11,5,0,1,1.5728,0.2527,0.3146,1280.0
l2arctic_BWC_arctic_a0075,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,There has been a change she interrupted him,there has been a change. she interrupted him.,3.816,0.0,0.0,8,0,0,0,0.6886,0.1804,0.2295,1280.0
l2arctic_BWC_arctic_a0076,l2arctic,BWC,Mandarin,,stream_1280ms,streaming,1280.0,2000.0,The gray eyes faltered the flush deepened,agree as well. the flu. deepened.,3.57,0.7142857142857143,0.43902439024390244,7,4,1,0,0.471,0.1319,0.157,1280.0
l2arctic_EBVS_arctic_a0003,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,For the twentieth time that evening the two men shook hands,for the 20th time. that evening. the two men shook hands.,4.716,0.09090909090909091,0.11864406779661017,11,1,0,0,0.6474,0.1373,0.1618,1280.0
l2arctic_EBVS_arctic_a0005,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,Will we ever forget it,Will we ever forget it?,1.302,0.0,0.0,5,0,0,0,0.3008,0.2311,0.1504,1280.0
l2arctic_EBVS_arctic_a0006,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,God bless 'em I hope I'll go on seeing them forever,God bless him. I hope I'll go on seeing them forever.,4.601,0.09090909090909091,0.04,11,1,0,0,0.6624,0.144,0.1656,1280.0
l2arctic_EBVS_arctic_a0007,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,And you always want to see it in the superlative degree,and you always want to see it. in the super light degree.,4.937,0.18181818181818182,0.10909090909090909,11,1,0,1,0.6484,0.1313,0.1621,1280.0
l2arctic_EBVS_arctic_a0008,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,Gad your letter came just in time,Got. your letter come de - in time.,3.53,0.42857142857142855,0.21212121212121213,7,3,0,0,0.4828,0.1368,0.1609,1280.0
l2arctic_EBVS_arctic_a0010,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,I'm playing a single hand in what looks like a losing game,I'm plying a single hand. in what looks like this. a losing game.,3.769,0.16666666666666666,0.10344827586206896,12,1,0,1,0.5039,0.1337,0.1679,1280.0
l2arctic_EBVS_arctic_a0011,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,If I ever needed a fighter in my life I need one now,if I ever need a fighter. in my life I needed one now.,4.446,0.15384615384615385,0.07692307692307693,13,2,0,0,0.6922,0.1557,0.173,1280.0
l2arctic_EBVS_arctic_a0013,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,He was a head shorter than his companion of almost delicate physique,He was a hit short than his com - of almost delicate physics.,5.648,0.3333333333333333,0.20588235294117646,12,4,0,0,0.7733,0.1369,0.1547,1280.0
l2arctic_EBVS_arctic_a0018,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,There was a change now,There was a change now.,1.16,0.0,0.0,5,0,0,0,0.1494,0.1288,0.1494,1280.0
l2arctic_EBVS_arctic_a0019,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,I followed the line of the proposed railroad looking for chances,I Followed line of the proposed railroad looking for chance.,5.173,0.18181818181818182,0.078125,11,1,1,0,0.8153,0.1576,0.163,1280.0
l2arctic_EBVS_arctic_a0020,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,Clubs and balls and cities grew to be only memories,clubs and boards and cities. grow to be only memories.,3.081,0.2,0.0784313725490196,10,2,0,0,0.5017,0.1629,0.1672,1280.0
l2arctic_EBVS_arctic_a0021,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,It fairly clubbed me into recognizing it,It's fairly club with me. to recognize it.,2.407,0.7142857142857143,0.3,7,4,0,1,0.3347,0.1391,0.1674,1280.0
l2arctic_EBVS_arctic_a0022,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,Hardly were our plans made public before we were met by powerful opposition,hardly where our plants made public before we were made by powerful opposition.,5.814,0.23076923076923078,0.06666666666666667,13,3,0,0,0.8149,0.1402,0.163,1280.0
l2arctic_EBVS_arctic_a0023,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,A combination of capital quickly organized and petitioned for the same privileges,a combination of capital quickly. organized. it and petition it. for the same privilege.,7.84,0.3333333333333333,0.08641975308641975,12,2,0,2,1.6239,0.2071,0.232,1280.0
l2arctic_EBVS_arctic_a0024,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,It was my reports from the north which chiefly induced people to buy,It was my report. the north which chiefly induced people to buy.,4.697,0.15384615384615385,0.08823529411764706,13,1,1,0,0.7231,0.1539,0.1808,1280.0
l2arctic_EBVS_arctic_a0025,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,I was about to do this when cooler judgment prevailed,I was about to do this when the cooler just provide.,5.001,0.3,0.24528301886792453,10,2,0,1,0.8358,0.1671,0.2089,1280.0
l2arctic_EBVS_arctic_a0026,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,It occurred to me that there would have to be an accounting,It occurred to me that there will have to be an account.,4.18,0.16666666666666666,0.1016949152542373,12,2,0,0,0.9181,0.2196,0.2295,1280.0
l2arctic_EBVS_arctic_a0027,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,To my surprise he began to show actual enthusiasm in my favor,"To my surprise, if you to show actual intuitions in my favorite",3.983,0.3333333333333333,0.2786885245901639,12,4,0,0,0.9067,0.2276,0.2267,1280.0
l2arctic_EBVS_arctic_a0028,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,Robbery bribery fraud,"Robbery. bribery, fraud. fraud.",2.702,0.3333333333333333,0.2857142857142857,3,0,0,1,0.4741,0.1755,0.158,1280.0
l2arctic_EBVS_arctic_a0029,l2arctic,EBVS,Spanish,,stream_1280ms,streaming,1280.0,2000.0,Their forces were already moving into the north country,Their forces were already moving in. the North Country.,3.529,0.1111111111111111,0.03636363636363636,9,1,0,0,0.477,0.1352,0.159,1280.0
